entry_time,exit_time,side,size_btc,entry_price,exit_price,exit_reason,hold_min,gross_usd,fee_usd,net_usd,stoch_k_entry,stoch_d_entry,entry_hour
2025-11-06 16:13:00,2025-11-06 16:19:00,SHORT,0.024,101846.68,101541.14,TP_FILLED,6.0,7.333,0.6834,6.6496,6.14,17.86,16
2025-11-06 16:20:00,2025-11-06 16:24:00,SHORT,0.024,101553.65,101705.98,SL_FILLED,4.0,-3.6559,0.683,-4.3389,6.13,6.26,16
2025-11-06 16:33:00,2025-11-06 16:37:00,SHORT,0.024,101509.95,101205.42,TP_FILLED,4.0,7.3087,0.6811,6.6276,19.31,38.79,16
2025-11-06 16:38:00,2025-11-06 16:39:00,SHORT,0.024,101225.12,100921.45,TP_FILLED,1.0,7.2882,0.6792,6.609,1.82,6.72,16
2025-11-06 16:40:00,2025-11-06 16:42:00,SHORT,0.024,100933.59,100630.79,TP_FILLED,2.0,7.2672,0.6773,6.59,5.11,4.15,16
2025-11-06 18:06:00,2025-11-06 18:16:00,SHORT,0.024,101418.14,101113.89,TP_FILLED,10.0,7.3021,0.6805,6.6216,2.51,7.95,18
2025-11-06 19:26:00,2025-11-06 19:27:00,SHORT,0.024,101660.77,101813.26,SL_FILLED,1.0,-3.6598,0.6837,-4.3435,10.5,17.09,19
2025-11-06 19:31:00,2025-11-06 19:36:00,SHORT,0.024,101598.66,101751.06,SL_FILLED,5.0,-3.6576,0.6833,-4.3408,49.2,54.09,19
2025-11-06 19:42:00,2025-11-06 19:44:00,SHORT,0.024,101265.53,101417.42,SL_FILLED,2.0,-3.6456,0.681,-4.3266,5.62,27.05,19
2025-11-06 19:49:00,2025-11-06 19:57:00,SHORT,0.024,101209.62,101361.43,SL_FILLED,8.0,-3.6435,0.6806,-4.3242,25.84,31.1,19
2025-11-06 20:15:00,2025-11-06 20:31:00,SHORT,0.024,101260.02,100956.24,TP_FILLED,16.0,7.2907,0.6794,6.6113,8.34,13.16,20
2025-11-06 20:32:00,2025-11-06 20:35:00,SHORT,0.024,100916.09,101067.46,SL_FILLED,3.0,-3.633,0.6787,-4.3116,8.22,20.24,20
2025-11-06 20:40:00,2025-11-06 20:55:00,SHORT,0.024,100887.09,101038.42,SL_FILLED,15.0,-3.6319,0.6785,-4.3104,47.97,46.2,20
2025-11-06 21:05:00,2025-11-06 21:10:00,SHORT,0.024,100677.87,100828.88,SL_FILLED,5.0,-3.6244,0.6771,-4.3015,18.23,35.07,21
2025-11-06 21:15:00,2025-11-06 21:27:00,SHORT,0.024,100582.56,100733.43,SL_FILLED,12.0,-3.621,0.6764,-4.2974,38.34,50.84,21
2025-11-06 22:13:00,2025-11-06 22:21:00,SHORT,0.024,101033.4,101184.95,SL_FILLED,8.0,-3.6372,0.6795,-4.3167,9.21,28.14,22
2025-11-06 22:28:00,2025-11-06 22:31:00,SHORT,0.024,101013.3,101164.82,SL_FILLED,3.0,-3.6365,0.6793,-4.3158,34.91,60.28,22
2025-11-06 23:40:00,2025-11-06 23:53:00,SHORT,0.024,101152.51,101304.24,SL_FILLED,13.0,-3.6415,0.6803,-4.3217,37.72,46.15,23
2025-11-07 00:13:00,2025-11-07 00:16:00,SHORT,0.024,101232.22,101384.07,SL_FILLED,3.0,-3.6444,0.6808,-4.3252,17.24,34.64,0
2025-11-07 00:20:00,2025-11-07 00:28:00,SHORT,0.024,101011.2,100708.17,TP_FILLED,8.0,7.2728,0.6778,6.595,4.44,19.71,0
2025-11-07 01:10:00,2025-11-07 01:13:00,SHORT,0.024,101046.5,101198.07,SL_FILLED,3.0,-3.6377,0.6795,-4.3172,9.17,11.47,1
2025-11-07 01:25:00,2025-11-07 01:27:00,LONG,0.024,101825.92,101673.18,SL_FILLED,2.0,-3.6657,0.6838,-4.3495,93.96,87.26,1
2025-11-07 02:23:00,2025-11-07 02:33:00,SHORT,0.024,101285.53,101437.46,SL_FILLED,10.0,-3.6463,0.6811,-4.3274,16.75,37.41,2
2025-11-07 02:55:00,2025-11-07 03:02:00,LONG,0.024,101783.82,102089.17,TP_FILLED,7.0,7.3284,0.685,6.6434,93.11,89.63,2
2025-11-07 03:05:00,2025-11-07 03:25:00,LONG,0.024,102145.08,102190.4,TIME_EXIT,20.0,1.0876,1.3733,-0.2857,76.28,79.34,3
2025-11-07 04:08:00,2025-11-07 04:18:00,SHORT,0.024,101677.37,101829.88,SL_FILLED,10.0,-3.6604,0.6838,-4.3442,12.26,13.59,4
2025-11-07 04:24:00,2025-11-07 04:31:00,LONG,0.024,101960.8,101807.86,SL_FILLED,7.0,-3.6706,0.6847,-4.3553,96.52,93.1,4
2025-11-07 04:40:00,2025-11-07 04:55:00,SHORT,0.024,101707.77,101860.33,SL_FILLED,15.0,-3.6615,0.684,-4.3455,13.72,17.99,4
2025-11-07 04:52:00,2025-11-07 05:04:00,LONG,0.024,101824.02,102129.49,TP_FILLED,12.0,7.3313,0.6853,6.646,50.11,43.11,4
2025-11-07 05:05:00,2025-11-07 05:09:00,LONG,0.024,102137.69,102444.1,TP_FILLED,4.0,7.3539,0.6874,6.6665,95.3,93.47,5
2025-11-07 05:10:00,2025-11-07 05:13:00,LONG,0.024,102418.26,102264.63,SL_FILLED,3.0,-3.6871,0.6877,-4.3748,96.82,96.57,5
2025-11-07 06:02:00,2025-11-07 06:04:00,LONG,0.024,102437.96,102284.3,SL_FILLED,2.0,-3.6878,0.6879,-4.3756,77.31,71.26,6
2025-11-07 06:23:00,2025-11-07 06:29:00,LONG,0.024,102378.46,102224.89,SL_FILLED,6.0,-3.6856,0.6875,-4.3731,65.46,51.58,6
2025-11-07 07:15:00,2025-11-07 07:18:00,SHORT,0.024,101817.18,101969.91,SL_FILLED,3.0,-3.6654,0.6847,-4.3501,40.93,58.23,7
2025-11-07 07:27:00,2025-11-07 07:47:00,SHORT,0.024,101707.87,101825.0,TIME_EXIT,20.0,-2.8111,1.3681,-4.1793,12.99,23.32,7
2025-11-07 07:54:00,2025-11-07 08:14:00,LONG,0.024,101959.8,101895.2,TIME_EXIT,20.0,-1.5505,1.3697,-2.9202,96.38,92.11,7
2025-11-07 08:10:00,2025-11-07 08:30:00,SHORT,0.024,101873.79,101757.1,TIME_EXIT,20.0,2.8005,1.368,1.4325,21.56,34.93,8
2025-11-07 08:37:00,2025-11-07 08:57:00,SHORT,0.024,101652.76,101459.6,TIME_EXIT,20.0,4.6359,1.3643,3.2717,12.56,14.02,8
2025-11-07 09:10:00,2025-11-07 09:11:00,SHORT,0.024,101220.02,101371.85,SL_FILLED,1.0,-3.6439,0.6807,-4.3246,14.23,19.0,9
2025-11-07 09:25:00,2025-11-07 09:45:00,SHORT,0.024,101027.3,100941.5,TIME_EXIT,20.0,2.0592,1.3569,0.7023,4.57,14.34,9
2025-11-07 09:54:00,2025-11-07 09:56:00,SHORT,0.024,100783.28,100934.45,SL_FILLED,2.0,-3.6282,0.6778,-4.306,31.57,46.69,9
2025-11-07 10:17:00,2025-11-07 10:37:00,SHORT,0.024,100779.98,100751.8,TIME_EXIT,20.0,0.6762,1.3542,-0.678,6.13,6.06,10
2025-11-07 11:10:00,2025-11-07 11:14:00,SHORT,0.024,100360.94,100059.85,TP_FILLED,4.0,7.226,0.6734,6.5526,9.79,18.62,11
2025-11-07 11:15:00,2025-11-07 11:17:00,SHORT,0.024,100054.1,100204.19,SL_FILLED,2.0,-3.6019,0.6729,-4.2748,9.65,12.57,11
2025-11-07 11:27:00,2025-11-07 11:28:00,SHORT,0.024,99830.18,99979.93,SL_FILLED,1.0,-3.5939,0.6714,-4.2652,14.39,23.77,11
2025-11-07 12:14:00,2025-11-07 12:24:00,SHORT,0.024,100288.73,99987.86,TP_FILLED,10.0,7.2208,0.6729,6.5479,15.65,24.84,12
2025-11-07 12:25:00,2025-11-07 12:38:00,SHORT,0.024,99946.99,99647.15,TP_FILLED,13.0,7.1962,0.6706,6.5255,15.72,16.24,12
2025-11-07 12:46:00,2025-11-07 12:54:00,SHORT,0.024,99609.96,99311.13,TP_FILLED,8.0,7.1719,0.6684,6.5035,38.31,53.28,12
2025-11-07 12:55:00,2025-11-07 12:56:00,SHORT,0.024,99320.93,99469.91,SL_FILLED,1.0,-3.5756,0.6679,-4.2435,16.92,25.38,12
2025-11-07 13:43:00,2025-11-07 13:45:00,SHORT,0.024,100089.81,100239.94,SL_FILLED,2.0,-3.6032,0.6731,-4.2763,42.43,61.32,13
2025-11-07 14:03:00,2025-11-07 14:10:00,SHORT,0.024,100154.91,100305.15,SL_FILLED,7.0,-3.6056,0.6735,-4.2791,12.1,17.82,14
2025-11-07 14:34:00,2025-11-07 14:37:00,SHORT,0.024,99995.2,99695.21,TP_FILLED,3.0,7.1997,0.671,6.5287,36.55,39.75,14
2025-11-07 14:38:00,2025-11-07 14:38:00,SHORT,0.024,99614.96,99764.38,SL_FILLED,0.0,-3.5861,0.6699,-4.2561,5.83,11.24,14
2025-11-07 15:11:00,2025-11-07 15:11:00,LONG,0.024,101077.49,100925.88,SL_FILLED,0.0,-3.6388,0.6787,-4.3175,81.81,53.85,15
2025-11-07 15:15:00,2025-11-07 15:17:00,LONG,0.024,101108.99,100957.32,SL_FILLED,2.0,-3.6399,0.6789,-4.3189,84.23,79.74,15
2025-11-07 15:39:00,2025-11-07 15:40:00,SHORT,0.024,100413.74,100564.36,SL_FILLED,1.0,-3.6149,0.6753,-4.2902,12.57,17.07,15
2025-11-07 16:22:00,2025-11-07 16:24:00,LONG,0.024,101127.89,101431.27,TP_FILLED,2.0,7.2812,0.6806,6.6006,93.44,74.96,16
2025-11-07 16:27:00,2025-11-07 16:33:00,LONG,0.024,101436.76,101284.6,SL_FILLED,6.0,-3.6517,0.6811,-4.3329,94.35,95.36,16
2025-11-07 16:53:00,2025-11-07 16:55:00,LONG,0.024,101401.16,101249.06,SL_FILLED,2.0,-3.6504,0.6809,-4.3313,76.09,66.22,16
2025-11-07 17:17:00,2025-11-07 17:20:00,LONG,0.024,101704.73,101552.17,SL_FILLED,3.0,-3.6614,0.6829,-4.3443,97.31,96.22,17
2025-11-07 17:22:00,2025-11-07 17:23:00,LONG,0.024,101823.82,102129.29,TP_FILLED,1.0,7.3313,0.6853,6.646,82.05,79.5,17
2025-11-07 17:24:00,2025-11-07 17:26:00,LONG,0.024,102111.59,102417.92,TP_FILLED,2.0,7.352,0.6872,6.6648,95.46,89.46,17
2025-11-07 17:33:00,2025-11-07 17:35:00,LONG,0.024,102617.64,102463.71,SL_FILLED,2.0,-3.6942,0.6891,-4.3833,85.27,80.86,17
2025-11-07 18:02:00,2025-11-07 18:08:00,LONG,0.024,102394.66,102701.84,TP_FILLED,6.0,7.3724,0.6891,6.6833,89.16,84.81,18
2025-11-07 18:09:00,2025-11-07 18:14:00,LONG,0.024,102703.53,102549.47,SL_FILLED,5.0,-3.6973,0.6897,-4.387,76.19,67.86,18
2025-11-07 18:20:00,2025-11-07 18:21:00,LONG,0.024,102764.12,102609.98,SL_FILLED,1.0,-3.6995,0.6901,-4.3896,65.74,39.23,18
2025-11-07 19:15:00,2025-11-07 19:35:00,LONG,0.024,102755.92,102889.9,TIME_EXIT,20.0,3.2154,1.3824,1.833,95.36,72.74,19
2025-11-07 19:38:00,2025-11-07 19:40:00,LONG,0.024,102924.71,103233.48,TP_FILLED,2.0,7.4106,0.6927,6.7179,84.08,78.21,19
2025-11-07 19:41:00,2025-11-07 19:49:00,LONG,0.024,103217.28,103062.45,SL_FILLED,8.0,-3.7158,0.6931,-4.4089,90.34,86.45,19
2025-11-07 20:00:00,2025-11-07 20:06:00,LONG,0.024,103259.87,103104.98,SL_FILLED,6.0,-3.7174,0.6934,-4.4107,94.24,79.62,20
2025-11-07 20:33:00,2025-11-07 20:40:00,LONG,0.024,103328.97,103638.95,TP_FILLED,7.0,7.4397,0.6954,6.7443,97.07,90.89,20
2025-11-07 20:47:00,2025-11-07 20:54:00,LONG,0.024,103779.72,103624.05,SL_FILLED,7.0,-3.7361,0.6969,-4.4329,90.96,88.04,20
2025-11-07 22:07:00,2025-11-07 22:14:00,LONG,0.024,103889.91,103734.08,SL_FILLED,7.0,-3.74,0.6976,-4.4377,55.39,45.74,22
2025-11-07 22:49:00,2025-11-07 22:52:00,LONG,0.024,103836.02,103680.26,SL_FILLED,3.0,-3.7381,0.6973,-4.4354,88.63,58.45,22
2025-11-07 23:41:00,2025-11-07 23:43:00,LONG,0.024,103559.34,103404.0,SL_FILLED,2.0,-3.7281,0.6954,-4.4235,72.93,66.42,23
2025-11-08 02:14:00,2025-11-08 02:34:00,LONG,0.024,103102.79,103190.3,TIME_EXIT,20.0,2.1003,1.3866,0.7137,74.85,51.8,2
2025-11-08 02:40:00,2025-11-08 02:43:00,LONG,0.024,103270.97,103116.07,SL_FILLED,3.0,-3.7178,0.6935,-4.4112,93.97,89.55,2
2025-11-08 03:07:00,2025-11-08 03:27:00,LONG,0.024,103104.99,103136.2,TIME_EXIT,20.0,0.7491,1.386,-0.637,99.22,97.41,3
2025-11-08 04:24:00,2025-11-08 04:43:00,SHORT,0.024,102516.55,102670.33,SL_FILLED,19.0,-3.6906,0.6894,-4.38,18.77,22.32,4
2025-11-08 05:19:00,2025-11-08 05:39:00,SHORT,0.024,102468.65,102458.0,TIME_EXIT,20.0,0.2555,1.3771,-1.1216,28.52,38.05,5
2025-11-08 05:45:00,2025-11-08 06:03:00,SHORT,0.024,102415.34,102108.09,TP_FILLED,18.0,7.3739,0.6872,6.6867,20.25,24.84,5
2025-11-08 06:05:00,2025-11-08 06:17:00,SHORT,0.024,102155.31,102308.55,SL_FILLED,12.0,-3.6776,0.687,-4.3646,21.84,23.0,6
2025-11-08 06:51:00,2025-11-08 07:11:00,SHORT,0.024,102330.13,102160.0,TIME_EXIT,20.0,4.0832,1.3736,2.7096,30.25,30.22,6
2025-11-08 07:22:00,2025-11-08 07:37:00,SHORT,0.024,101979.1,102132.07,SL_FILLED,15.0,-3.6712,0.6858,-4.3571,24.39,35.09,7
2025-11-08 08:38:00,2025-11-08 08:58:00,LONG,0.024,102539.15,102430.4,TIME_EXIT,20.0,-2.6099,1.377,-3.9869,85.37,78.3,8
2025-11-08 09:01:00,2025-11-08 09:21:00,SHORT,0.024,102291.43,102370.0,TIME_EXIT,20.0,-1.8857,1.3756,-3.2613,0.19,8.55,9
2025-11-08 09:32:00,2025-11-08 09:47:00,LONG,0.024,102521.35,102367.56,SL_FILLED,15.0,-3.6908,0.6884,-4.3792,76.41,70.07,9
2025-11-08 09:48:00,2025-11-08 10:08:00,SHORT,0.024,102376.24,102286.1,TIME_EXIT,20.0,2.1633,1.375,0.7883,6.92,12.2,9
2025-11-08 10:21:00,2025-11-08 10:41:00,LONG,0.024,102439.66,102468.8,TIME_EXIT,20.0,0.6995,1.3771,-0.6776,90.82,76.67,10
2025-11-08 10:48:00,2025-11-08 11:08:00,LONG,0.024,102525.35,102519.5,TIME_EXIT,20.0,-0.1403,1.3779,-1.5182,93.07,71.62,10
2025-11-08 11:15:00,2025-11-08 11:30:00,LONG,0.024,102566.54,102412.69,SL_FILLED,15.0,-3.6924,0.6887,-4.3811,97.31,95.75,11
2025-11-08 11:27:00,2025-11-08 11:37:00,SHORT,0.024,102438.84,102131.53,TP_FILLED,10.0,7.3756,0.6874,6.6882,7.17,18.16,11
2025-11-08 11:38:00,2025-11-08 11:47:00,SHORT,0.024,102138.31,101831.9,TP_FILLED,9.0,7.354,0.6853,6.6686,1.44,2.21,11
2025-11-08 11:48:00,2025-11-08 11:51:00,SHORT,0.024,101878.29,102031.1,SL_FILLED,3.0,-3.6676,0.6851,-4.3528,25.04,22.59,11
2025-11-08 11:55:00,2025-11-08 12:04:00,SHORT,0.024,101763.18,101915.82,SL_FILLED,9.0,-3.6635,0.6844,-4.3478,21.0,40.95,11
2025-11-08 12:15:00,2025-11-08 12:16:00,SHORT,0.024,101708.37,101860.93,SL_FILLED,1.0,-3.6615,0.684,-4.3455,8.62,34.51,12
2025-11-08 12:45:00,2025-11-08 12:58:00,SHORT,0.024,101857.38,102010.17,SL_FILLED,13.0,-3.6669,0.685,-4.3519,8.64,38.18,12
2025-11-08 13:06:00,2025-11-08 13:18:00,SHORT,0.024,101847.18,101999.95,SL_FILLED,12.0,-3.6665,0.6849,-4.3514,11.56,27.8,13
2025-11-08 13:34:00,2025-11-08 13:35:00,SHORT,0.024,101886.19,102039.02,SL_FILLED,1.0,-3.6679,0.6852,-4.3531,19.03,24.51,13
2025-11-08 13:49:00,2025-11-08 14:09:00,SHORT,0.024,101865.19,101649.8,TIME_EXIT,20.0,5.1693,1.3669,3.8024,13.78,13.66,13
2025-11-08 14:16:00,2025-11-08 14:30:00,SHORT,0.024,101556.15,101708.49,SL_FILLED,14.0,-3.656,0.683,-4.339,27.87,31.6,14
2025-11-08 15:13:00,2025-11-08 15:16:00,SHORT,0.024,101743.57,101896.19,SL_FILLED,3.0,-3.6628,0.6842,-4.347,18.48,38.33,15
2025-11-08 15:19:00,2025-11-08 15:39:00,SHORT,0.024,101664.57,101602.0,TIME_EXIT,20.0,1.5016,1.3657,0.1358,27.73,49.22,15
2025-11-08 16:10:00,2025-11-08 16:12:00,SHORT,0.024,101558.15,101710.49,SL_FILLED,2.0,-3.6561,0.683,-4.3391,35.78,53.35,16
2025-11-08 16:45:00,2025-11-08 17:05:00,SHORT,0.024,101715.07,101720.8,TIME_EXIT,20.0,-0.1375,1.3671,-1.5046,33.33,63.35,16
2025-11-08 17:08:00,2025-11-08 17:23:00,SHORT,0.024,101660.47,101812.96,SL_FILLED,15.0,-3.6598,0.6837,-4.3434,8.71,20.88,17
2025-11-08 18:27:00,2025-11-08 18:30:00,SHORT,0.024,101810.18,101962.9,SL_FILLED,3.0,-3.6652,0.6847,-4.3498,3.33,17.14,18
2025-11-08 19:56:00,2025-11-08 20:05:00,SHORT,0.024,101830.38,101983.13,SL_FILLED,9.0,-3.6659,0.6848,-4.3507,15.8,26.46,19
2025-11-08 20:30:00,2025-11-08 20:50:00,LONG,0.024,102050.29,102080.9,TIME_EXIT,20.0,0.7345,1.3719,-0.6373,84.1,75.04,20
2025-11-08 21:39:00,2025-11-08 21:59:00,LONG,0.024,102196.18,102224.1,TIME_EXIT,20.0,0.6701,1.3738,-0.7037,93.28,90.67,21
2025-11-08 22:15:00,2025-11-08 22:35:00,LONG,0.024,102236.38,102247.1,TIME_EXIT,20.0,0.2574,1.3742,-1.1168,85.11,74.19,22
2025-11-08 22:47:00,2025-11-08 23:07:00,LONG,0.024,102306.17,102319.5,TIME_EXIT,20.0,0.32,1.3751,-1.0552,63.37,60.11,22
2025-11-08 23:13:00,2025-11-08 23:33:00,LONG,0.024,102364.76,102378.4,TIME_EXIT,20.0,0.3273,1.3759,-1.0486,72.57,51.45,23
2025-11-09 00:15:00,2025-11-09 00:19:00,SHORT,0.024,102015.1,101709.06,TP_FILLED,4.0,7.3451,0.6845,6.6606,6.72,14.77,0
2025-11-09 00:20:00,2025-11-09 00:22:00,SHORT,0.024,101644.06,101796.53,SL_FILLED,2.0,-3.6592,0.6836,-4.3427,1.58,4.05,0
2025-11-09 00:52:00,2025-11-09 01:12:00,SHORT,0.024,101838.48,101800.0,TIME_EXIT,20.0,0.9236,1.3683,-0.4447,7.65,15.0,0
2025-11-09 01:29:00,2025-11-09 01:37:00,SHORT,0.024,101704.07,101856.63,SL_FILLED,8.0,-3.6613,0.684,-4.3453,1.89,5.59,1
2025-11-09 02:04:00,2025-11-09 02:24:00,SHORT,0.024,101935.29,101936.1,TIME_EXIT,20.0,-0.0194,1.37,-1.3894,6.92,16.35,2
2025-11-09 02:35:00,2025-11-09 02:55:00,SHORT,0.024,101764.38,101694.5,TIME_EXIT,20.0,1.677,1.367,0.31,9.35,10.3,2
2025-11-09 02:57:00,2025-11-09 03:17:00,SHORT,0.024,101682.87,101684.1,TIME_EXIT,20.0,-0.0296,1.3666,-1.3962,15.37,15.04,2
2025-11-09 03:25:00,2025-11-09 03:43:00,SHORT,0.024,101523.25,101675.54,SL_FILLED,18.0,-3.6548,0.6827,-4.3376,20.89,47.89,3
2025-11-09 04:48:00,2025-11-09 05:08:00,SHORT,0.024,101760.18,101628.9,TIME_EXIT,20.0,3.1506,1.3663,1.7843,5.59,8.56,4
2025-11-09 05:10:00,2025-11-09 05:15:00,SHORT,0.024,101639.06,101791.52,SL_FILLED,5.0,-3.659,0.6835,-4.3425,25.54,36.14,5
2025-11-09 06:09:00,2025-11-09 06:29:00,SHORT,0.024,101795.68,101836.9,TIME_EXIT,20.0,-0.9893,1.3685,-2.3579,23.04,23.39,6
2025-11-09 06:33:00,2025-11-09 06:53:00,SHORT,0.024,101776.28,101706.6,TIME_EXIT,20.0,1.6722,1.3672,0.3051,0.27,20.18,6
2025-11-09 06:54:00,2025-11-09 07:14:00,SHORT,0.024,101716.77,101755.7,TIME_EXIT,20.0,-0.9343,1.3675,-2.3018,0.02,4.78,6
2025-11-09 08:15:00,2025-11-09 08:23:00,LONG,0.024,101923.91,101771.02,SL_FILLED,8.0,-3.6693,0.6844,-4.3537,75.78,59.05,8
2025-11-09 08:57:00,2025-11-09 09:17:00,LONG,0.024,101909.81,101996.0,TIME_EXIT,20.0,2.0686,1.3705,0.6981,69.1,56.03,8
2025-11-09 09:22:00,2025-11-09 09:27:00,LONG,0.024,102059.69,101906.6,SL_FILLED,5.0,-3.6741,0.6853,-4.3595,73.61,57.29,9
2025-11-09 09:34:00,2025-11-09 09:54:00,SHORT,0.024,101882.49,101576.84,TP_FILLED,20.0,7.3355,0.6836,6.6519,22.81,28.12,9
2025-11-09 09:55:00,2025-11-09 10:15:00,SHORT,0.024,101611.66,101632.4,TIME_EXIT,20.0,-0.4978,1.3659,-1.8636,5.24,7.63,9
2025-11-09 11:02:00,2025-11-09 11:15:00,LONG,0.024,101889.71,102195.38,TP_FILLED,13.0,7.3361,0.6857,6.6503,74.72,49.0,11
2025-11-09 11:21:00,2025-11-09 11:23:00,LONG,0.024,102226.48,102073.14,SL_FILLED,2.0,-3.6802,0.6864,-4.3666,73.75,65.69,11
2025-11-09 11:48:00,2025-11-09 12:08:00,LONG,0.024,102170.78,102130.5,TIME_EXIT,20.0,-0.9668,1.3728,-2.3395,92.69,91.98,11
2025-11-09 12:14:00,2025-11-09 12:34:00,LONG,0.024,102216.28,102062.95,SL_FILLED,20.0,-3.6798,0.6864,-4.3662,95.99,89.84,12
2025-11-09 13:08:00,2025-11-09 13:27:00,LONG,0.024,102169.68,102476.19,TP_FILLED,19.0,7.3562,0.6876,6.6686,86.97,81.77,13
2025-11-09 13:28:00,2025-11-09 13:34:00,LONG,0.024,102446.75,102754.09,TP_FILLED,6.0,7.3762,0.6895,6.6867,77.78,73.06,13
2025-11-09 13:35:00,2025-11-09 13:50:00,LONG,0.024,102599.94,102907.74,TP_FILLED,15.0,7.3872,0.6905,6.6967,82.02,78.57,13
2025-11-09 13:52:00,2025-11-09 14:00:00,LONG,0.024,102935.01,102780.6,SL_FILLED,8.0,-3.7057,0.6912,-4.3969,94.6,86.49,13
2025-11-09 14:12:00,2025-11-09 14:17:00,LONG,0.024,103073.29,102918.68,SL_FILLED,5.0,-3.7106,0.6921,-4.4028,82.01,73.89,14
2025-11-09 14:19:00,2025-11-09 14:28:00,LONG,0.024,103181.48,103491.03,TP_FILLED,9.0,7.4291,0.6944,6.7346,60.52,55.27,14
2025-11-09 14:30:00,2025-11-09 14:31:00,LONG,0.024,103839.62,103683.86,SL_FILLED,1.0,-3.7382,0.6973,-4.4355,95.54,95.15,14
2025-11-09 15:09:00,2025-11-09 15:29:00,LONG,0.024,103329.97,103545.3,TIME_EXIT,20.0,5.168,1.3909,3.7771,94.45,90.27,15
2025-11-09 15:30:00,2025-11-09 15:42:00,LONG,0.024,103534.95,103845.55,TP_FILLED,12.0,7.4545,0.6968,6.7577,63.39,52.99,15
2025-11-09 15:43:00,2025-11-09 15:53:00,LONG,0.024,103840.31,104151.84,TP_FILLED,10.0,7.4765,0.6989,6.7776,65.24,59.13,15
2025-11-09 16:49:00,2025-11-09 17:09:00,LONG,0.024,103659.23,103682.9,TIME_EXIT,20.0,0.568,1.3934,-0.8254,94.36,87.82,16
2025-11-09 17:31:00,2025-11-09 17:42:00,LONG,0.024,103651.43,103495.96,SL_FILLED,11.0,-3.7315,0.696,-4.4275,94.21,86.29,17
2025-11-09 18:07:00,2025-11-09 18:17:00,LONG,0.024,103682.23,103526.71,SL_FILLED,10.0,-3.7326,0.6962,-4.4288,91.95,87.11,18
2025-11-09 18:43:00,2025-11-09 18:49:00,LONG,0.024,103763.82,104075.11,TP_FILLED,6.0,7.471,0.6983,6.7727,94.47,88.74,18
2025-11-09 18:50:00,2025-11-09 19:00:00,LONG,0.024,104278.07,104590.91,TP_FILLED,10.0,7.508,0.7018,6.8062,96.77,91.64,18
2025-11-09 19:30:00,2025-11-09 19:31:00,LONG,0.024,104689.53,104532.5,SL_FILLED,1.0,-3.7688,0.703,-4.4718,82.66,78.97,19
2025-11-09 19:40:00,2025-11-09 20:00:00,LONG,0.024,104708.63,104832.4,TIME_EXIT,20.0,2.9705,1.4085,1.562,58.4,50.04,19
2025-11-09 20:03:00,2025-11-09 20:06:00,LONG,0.024,104938.71,104781.3,SL_FILLED,3.0,-3.7778,0.7047,-4.4825,79.6,76.84,20
2025-11-09 20:34:00,2025-11-09 20:54:00,LONG,0.024,104593.14,104522.7,TIME_EXIT,20.0,-1.6906,1.405,-3.0956,70.61,47.13,20
2025-11-09 21:00:00,2025-11-09 21:11:00,LONG,0.024,104575.04,104418.18,SL_FILLED,11.0,-3.7647,0.7022,-4.4669,54.36,53.59,21
2025-11-09 21:42:00,2025-11-09 21:51:00,LONG,0.024,104729.93,104572.83,SL_FILLED,9.0,-3.7703,0.7033,-4.4735,82.75,75.06,21
2025-11-09 22:55:00,2025-11-09 23:01:00,LONG,0.024,104713.53,105027.67,TP_FILLED,6.0,7.5394,0.7047,6.8346,87.26,89.58,22
2025-11-09 23:02:00,2025-11-09 23:04:00,LONG,0.024,105275.17,105117.26,SL_FILLED,2.0,-3.7899,0.7069,-4.4968,86.0,75.58,23
2025-11-09 23:55:00,2025-11-10 00:01:00,LONG,0.024,104698.63,104541.58,SL_FILLED,6.0,-3.7692,0.703,-4.4722,85.05,82.53,23
2025-11-10 00:14:00,2025-11-10 00:20:00,LONG,0.024,104937.81,105252.62,TP_FILLED,6.0,7.5555,0.7062,6.8493,95.54,96.06,0
2025-11-10 00:21:00,2025-11-10 00:36:00,LONG,0.024,105477.25,105793.68,TP_FILLED,15.0,7.5944,0.7099,6.8845,98.53,94.61,0
2025-11-10 00:40:00,2025-11-10 00:50:00,LONG,0.024,105961.6,106279.49,TP_FILLED,10.0,7.6292,0.7131,6.9161,94.68,92.64,0
2025-11-10 00:51:00,2025-11-10 01:03:00,LONG,0.024,106266.57,106585.37,TP_FILLED,12.0,7.6512,0.7152,6.936,90.42,83.69,0
2025-11-10 01:12:00,2025-11-10 01:14:00,LONG,0.024,106488.85,106329.12,SL_FILLED,2.0,-3.8336,0.7151,-4.5487,53.29,34.66,1
2025-11-10 01:50:00,2025-11-10 01:54:00,LONG,0.024,105979.3,105820.33,SL_FILLED,4.0,-3.8153,0.7116,-4.5269,61.27,54.33,1
2025-11-10 02:15:00,2025-11-10 02:35:00,LONG,0.024,105788.52,105784.5,TIME_EXIT,20.0,-0.0965,1.4218,-1.5182,75.59,70.48,2
2025-11-10 02:51:00,2025-11-10 02:53:00,LONG,0.024,105889.31,105730.48,SL_FILLED,2.0,-3.812,0.711,-4.5231,91.44,73.09,2
2025-11-10 03:03:00,2025-11-10 03:08:00,LONG,0.024,106153.68,105994.45,SL_FILLED,5.0,-3.8215,0.7128,-4.5344,92.94,90.16,3
