entry_time,exit_time,side,priority,add_count,size_btc,entry_price,exit_price,exit_reason,hold_min,gross_usd,fee_usd,net_usd,adx_at_entry,bb_mid_slope_at_entry,rsi_at_entry,ret_5,atr_14,entry_hour,entry_weekday
2026-03-05 12:35:00,2026-03-05 12:35:00,SHORT,22,1,0.024,72792.38,72744.34,TP_FILLED,0.0,1.153,0.4888,0.6642,21.5,-30.375,49.15,-0.1847,174.28,21,3
2026-03-05 12:40:00,2026-03-05 12:40:00,SHORT,22,1,0.024,72784.38,72828.05,SL_FILLED,0.0,-1.0481,0.9788,-2.0269,21.85,-28.685,48.93,0.0214,174.77,21,3
2026-03-05 14:40:00,2026-03-05 14:40:00,SHORT,22,1,0.024,72173.62,72125.98,TP_FILLED,0.0,1.1432,0.4847,0.6585,25.42,-39.525,39.33,-0.8339,270.93,23,3
2026-03-06 02:30:00,2026-03-06 02:30:00,LONG,4,1,0.024,71295.27,71252.49,SL_FILLED,0.0,-1.0267,0.9576,-1.9843,15.78,20.52,57.7,-0.115,215.21,11,4
2026-03-06 02:45:00,2026-03-06 02:45:00,LONG,4,1,0.024,71308.27,71265.48,SL_FILLED,0.0,-1.0268,0.9578,-1.9846,13.69,21.465,57.09,0.1811,160.02,11,4
2026-03-06 05:10:00,2026-03-06 05:10:00,SHORT,23,1,0.024,70487.25,70440.73,TP_FILLED,0.0,1.1165,0.4734,0.6432,30.61,-33.165,35.01,-0.013,158.64,14,4
2026-03-06 06:10:00,2026-03-06 06:10:00,SHORT,23,1,0.024,70318.13,70267.5,TP_FILLED,0.0,1.2151,0.4722,0.7429,35.91,-26.635,38.2,0.2117,168.76,15,4
2026-03-06 07:30:00,2026-03-06 07:30:00,LONG,4,1,0.024,70824.52,70871.26,TP_FILLED,0.0,1.1219,0.4763,0.6456,27.77,32.795,56.43,0.2483,156.46,16,4
2026-03-06 09:25:00,2026-03-06 09:25:00,SHORT,22,1,0.024,70430.04,70383.56,TP_FILLED,0.0,1.1156,0.473,0.6426,26.41,-30.815,37.27,-0.5199,134.09,18,4
2026-03-06 09:30:00,2026-03-06 09:30:00,SHORT,22,1,0.024,70387.04,70340.58,TP_FILLED,0.0,1.1149,0.4727,0.6422,27.9,-35.385,36.02,-0.4801,136.77,18,4
2026-03-08 12:00:00,2026-03-08 12:00:00,SHORT,22,1,0.024,67496.95,67452.4,TP_FILLED,0.0,1.0692,0.4533,0.6159,29.89,-21.495,44.47,0.0894,139.97,21,6
2026-03-09 01:45:00,2026-03-09 01:45:00,LONG,4,1,0.024,66581.84,66541.89,SL_FILLED,0.0,-0.9588,0.8943,-1.8531,11.7,23.8,55.04,0.006,196.32,10,0
2026-03-09 04:25:00,2026-03-09 04:25:00,LONG,2,1,0.024,67328.37,67372.8,TP_FILLED,0.0,1.0665,0.4527,0.6137,32.63,40.015,61.58,0.5146,178.31,13,0
2026-03-09 05:05:00,2026-03-09 05:05:00,SHORT,22,1,0.024,67186.12,67137.74,TP_FILLED,0.0,1.161,0.4512,0.7098,35.1,-21.14,54.57,-0.4849,137.74,14,0
2026-03-09 08:45:00,2026-03-09 08:45:00,LONG,4,1,0.024,67738.93,67783.63,TP_FILLED,0.0,1.073,0.4555,0.6175,16.57,29.775,59.27,0.0687,158.93,17,0
2026-03-09 09:15:00,2026-03-09 09:15:00,LONG,4,1,0.024,67778.92,67823.66,TP_FILLED,0.0,1.0736,0.4558,0.6178,16.54,26.565,57.88,-0.0985,171.68,18,0
2026-03-09 11:15:00,2026-03-09 11:15:00,SHORT,22,1,0.024,67669.57,67624.9,TP_FILLED,0.0,1.0719,0.4544,0.6174,17.43,-23.65,48.1,-0.3379,153.51,20,0
2026-03-09 13:30:00,2026-03-09 13:30:00,LONG,2,1,0.024,68725.23,68770.59,TP_FILLED,0.0,1.0886,0.4621,0.6265,32.93,57.605,67.34,1.0772,217.19,22,0
2026-03-09 15:50:00,2026-03-09 15:50:00,LONG,2,1,0.024,68796.62,68842.03,TP_FILLED,0.0,1.0897,0.4626,0.6271,33.06,4.135,51.48,-0.2675,204.95,0,1
2026-03-09 16:15:00,2026-03-09 16:15:00,SHORT,22,1,0.024,68743.47,68784.72,SL_FILLED,0.0,-0.9899,0.9245,-1.9144,26.7,-23.825,49.62,-0.1201,186.21,1,1
2026-03-09 16:20:00,2026-03-09 16:20:00,SHORT,22,1,0.024,68779.98,68734.58,TP_FILLED,0.0,1.0895,0.4619,0.6276,25.41,-26.7,50.45,0.033,184.51,1,1
2026-03-09 16:25:00,2026-03-09 16:25:00,SHORT,22,1,0.024,68858.89,68813.44,TP_FILLED,0.0,1.0907,0.4624,0.6283,24.57,-26.225,52.24,0.0136,181.95,1,1
2026-03-09 20:55:00,2026-03-09 20:55:00,LONG,4,1,0.024,68905.11,68950.59,TP_FILLED,0.0,1.0915,0.4633,0.6281,16.6,27.47,53.61,0.134,147.71,5,1
2026-03-10 01:10:00,2026-03-10 01:10:00,LONG,2,1,0.024,69115.79,69074.32,SL_FILLED,0.0,-0.9953,0.9284,-1.9236,37.6,28.11,61.36,-0.1766,155.65,10,1
2026-03-10 01:25:00,2026-03-10 01:25:00,LONG,4,1,0.024,68941.41,68986.91,TP_FILLED,0.0,1.092,0.4636,0.6284,33.57,22.13,54.17,-0.1736,160.61,10,1
2026-03-10 04:20:00,2026-03-10 04:20:00,SHORT,22,1,0.024,69591.36,69633.11,SL_FILLED,0.0,-1.0021,0.9359,-1.938,27.0,-20.195,50.84,0.4469,171.01,13,1
2026-03-10 04:25:00,2026-03-10 04:25:00,SHORT,22,1,0.024,69702.57,69744.39,SL_FILLED,0.0,-1.0037,0.9374,-1.9411,25.29,-29.235,53.27,0.198,169.42,13,1
2026-03-10 04:30:00,2026-03-10 04:30:00,SHORT,22,1,0.024,69704.07,69745.89,SL_FILLED,0.0,-1.0037,0.9374,-1.9411,23.81,-41.19,53.3,0.3496,171.5,13,1
2026-03-10 04:35:00,2026-03-10 04:35:00,SHORT,22,1,0.024,69810.28,69852.17,SL_FILLED,0.0,-1.0053,0.9388,-1.9441,22.81,-25.735,55.61,0.3291,175.88,13,1
2026-03-10 07:45:00,2026-03-10 07:45:00,LONG,4,1,0.024,70273.87,70320.25,TP_FILLED,0.0,1.1131,0.4726,0.6406,27.37,21.06,59.86,0.007,172.24,16,1
2026-03-10 15:20:00,2026-03-10 15:20:00,LONG,4,1,0.024,71155.68,71202.65,TP_FILLED,0.0,1.1271,0.4785,0.6486,29.96,47.385,58.78,-0.2604,347.98,0,2
2026-03-10 15:25:00,2026-03-10 15:25:00,LONG,4,1,0.024,71235.98,71282.99,TP_FILLED,0.0,1.1284,0.479,0.6494,29.51,75.51,59.67,-0.6293,349.48,0,2
2026-03-10 16:00:00,2026-03-10 16:00:00,LONG,4,1,0.024,71295.07,71342.12,TP_FILLED,0.0,1.1293,0.4794,0.6499,26.47,92.66,58.78,0.1449,339.73,1,2
2026-03-10 16:45:00,2026-03-10 16:45:00,SHORT,22,1,0.024,71349.23,71302.14,TP_FILLED,0.0,1.1302,0.4792,0.651,25.63,-20.325,57.43,-0.3831,266.04,1,2
2026-03-10 17:40:00,2026-03-10 17:40:00,SHORT,22,1,0.024,70637.86,70591.24,TP_FILLED,0.0,1.1189,0.4744,0.6445,22.89,-33.57,42.67,-0.7745,224.1,2,2
2026-03-10 17:45:00,2026-03-10 17:45:00,SHORT,22,1,0.024,70660.87,70614.23,TP_FILLED,0.0,1.1193,0.4745,0.6447,23.12,-26.01,43.18,-0.6355,234.94,2,2
2026-03-10 19:00:00,2026-03-10 19:00:00,SHORT,23,1,0.024,69982.3,69936.11,TP_FILLED,0.0,1.1085,0.47,0.6385,32.41,-61.5,36.21,-0.2205,255.1,4,2
2026-03-10 19:30:00,2026-03-10 19:30:00,SHORT,23,1,0.024,69935.39,69885.04,TP_FILLED,0.0,1.2085,0.4696,0.7389,36.67,-41.085,38.3,-0.4136,240.34,4,2
2026-03-10 20:10:00,2026-03-10 20:10:00,SHORT,23,1,0.024,70053.2,70006.97,TP_FILLED,0.0,1.1096,0.4704,0.6392,32.93,-11.825,43.48,0.1602,203.49,5,2
2026-03-11 13:35:00,2026-03-11 13:35:00,LONG,2,1,0.024,70680.13,70731.02,TP_FILLED,0.0,1.2214,0.4753,0.746,36.8,69.515,75.94,1.6406,275.95,22,2
2026-03-11 14:00:00,2026-03-11 14:00:00,LONG,4,1,0.024,70128.89,70179.38,TP_FILLED,0.0,1.2118,0.4716,0.7402,39.77,48.7,56.8,-0.8567,372.99,23,2
2026-03-11 14:05:00,2026-03-11 14:05:00,LONG,4,1,0.024,70345.66,70396.31,TP_FILLED,0.0,1.2156,0.4731,0.7425,39.72,49.015,59.72,-0.3361,386.81,23,2
2026-03-11 14:15:00,2026-03-11 14:15:00,LONG,4,1,0.024,70172.18,70222.71,TP_FILLED,0.0,1.2126,0.4719,0.7407,38.77,46.86,56.45,0.7097,419.91,23,2
2026-03-11 14:20:00,2026-03-11 14:20:00,LONG,4,1,0.024,70419.56,70470.26,TP_FILLED,0.0,1.2168,0.4736,0.7433,38.49,56.525,59.82,0.3091,396.51,23,2
2026-03-11 15:15:00,2026-03-11 15:15:00,SHORT,22,1,0.024,70113.81,70063.33,TP_FILLED,0.0,1.2116,0.4708,0.7407,35.87,-29.02,49.95,-0.7131,309.36,0,3
2026-03-11 15:20:00,2026-03-11 15:20:00,LONG,2,1,0.024,70196.78,70243.11,TP_FILLED,0.0,1.1119,0.472,0.6399,33.73,-37.84,51.55,-0.2447,303.79,0,3
2026-03-11 16:20:00,2026-03-11 16:20:00,SHORT,22,1,0.024,70345.33,70298.91,TP_FILLED,0.0,1.1143,0.4724,0.6419,17.54,-21.89,53.57,0.2388,261.15,1,3
2026-03-11 16:25:00,2026-03-11 16:25:00,SHORT,22,1,0.024,70370.64,70412.86,SL_FILLED,0.0,-1.0133,0.9463,-1.9597,17.05,-21.655,54.03,0.3297,254.38,1,3
2026-03-11 18:00:00,2026-03-11 18:00:00,LONG,4,1,0.024,70732.53,70779.21,TP_FILLED,0.0,1.1204,0.4756,0.6448,18.7,20.065,54.14,0.1995,238.49,3,3
2026-03-11 18:05:00,2026-03-11 18:05:00,LONG,4,1,0.024,70801.72,70759.24,SL_FILLED,0.0,-1.0195,0.951,-1.9705,17.4,22.26,55.46,-0.1526,239.87,3,3
2026-03-11 19:15:00,2026-03-11 19:15:00,SHORT,22,1,0.024,70435.24,70388.76,TP_FILLED,0.0,1.1157,0.473,0.6427,12.59,-24.79,46.46,-0.3014,180.52,4,3
2026-03-12 13:20:00,2026-03-12 13:20:00,SHORT,22,1,0.024,70200.32,70153.99,TP_FILLED,0.0,1.112,0.4714,0.6405,26.29,-20.105,47.03,-0.4021,139.85,22,3
2026-03-12 13:25:00,2026-03-12 13:25:00,SHORT,22,1,0.024,70071.91,70025.66,TP_FILLED,0.0,1.1099,0.4706,0.6394,25.61,-28.57,42.89,-0.4322,140.57,22,3
2026-03-12 13:30:00,2026-03-12 13:30:00,SHORT,22,1,0.024,70080.51,70034.25,TP_FILLED,0.0,1.1101,0.4706,0.6394,24.97,-25.06,43.24,-0.1178,163.79,22,3
2026-03-12 16:50:00,2026-03-12 16:50:00,LONG,4,1,0.024,70464.35,70422.07,SL_FILLED,0.0,-1.0147,0.9465,-1.9612,19.71,45.59,56.39,0.5714,247.82,1,4
2026-03-12 17:05:00,2026-03-12 17:05:00,LONG,4,1,0.024,70412.96,70459.43,TP_FILLED,0.0,1.1153,0.4735,0.6419,18.26,23.52,55.04,-0.004,242.76,2,4
2026-03-13 02:20:00,2026-03-13 02:20:00,LONG,2,1,0.024,71546.94,71504.02,SL_FILLED,0.0,-1.0303,0.961,-1.9913,37.09,-7.25,61.25,-0.2757,157.14,11,4
2026-03-13 02:55:00,2026-03-13 02:55:00,SHORT,22,1,0.024,71092.61,71135.26,SL_FILLED,0.0,-1.0237,0.9561,-1.9798,27.78,-23.345,46.87,-0.2796,137.49,11,4
2026-03-13 03:00:00,2026-03-13 03:00:00,SHORT,22,1,0.024,71120.61,71163.28,SL_FILLED,0.0,-1.0241,0.9564,-1.9806,27.42,-21.05,47.72,-0.1534,134.99,12,4
2026-03-13 11:20:00,2026-03-13 11:20:00,LONG,2,1,0.024,72348.96,72305.56,SL_FILLED,0.0,-1.0418,0.9718,-2.0136,39.32,28.47,61.09,-0.1451,154.66,20,4
2026-03-13 12:50:00,2026-03-13 12:50:00,LONG,2,1,0.024,72692.63,72649.01,SL_FILLED,0.0,-1.0468,0.9764,-2.0232,38.04,16.995,66.67,0.3785,159.84,21,4
2026-03-13 13:45:00,2026-03-13 13:45:00,LONG,2,1,0.024,73222.58,73275.3,TP_FILLED,0.0,1.2653,0.4924,0.7729,56.64,52.48,68.06,0.1834,274.68,22,4
2026-03-13 14:10:00,2026-03-13 14:10:00,LONG,2,1,0.024,73360.76,73413.58,TP_FILLED,0.0,1.2677,0.4933,0.7743,58.07,50.095,68.1,0.2571,286.73,23,4
2026-03-13 15:00:00,2026-03-13 15:00:00,SHORT,22,1,0.024,72356.83,72304.74,TP_FILLED,0.0,1.2503,0.4859,0.7644,46.66,-42.315,40.38,-1.4838,312.69,0,5
2026-03-13 15:05:00,2026-03-13 15:05:00,SHORT,22,1,0.024,72342.13,72385.54,SL_FILLED,0.0,-1.0417,0.9729,-2.0146,45.82,-40.13,40.16,-0.4436,318.22,0,5
2026-03-13 15:10:00,2026-03-13 15:10:00,SHORT,22,1,0.024,72567.96,72611.5,SL_FILLED,0.0,-1.045,0.9759,-2.0209,44.47,-21.265,45.0,-0.1363,306.22,0,5
2026-03-13 15:35:00,2026-03-13 15:35:00,SHORT,22,1,0.024,72527.25,72475.03,TP_FILLED,0.0,1.2533,0.487,0.7662,37.16,-45.98,44.89,-0.401,301.42,0,5
2026-03-13 17:00:00,2026-03-13 17:00:00,SHORT,23,1,0.024,71847.78,71890.89,SL_FILLED,0.0,-1.0346,0.9662,-2.0008,36.25,-40.395,43.3,0.1076,233.92,2,5
2026-03-13 18:10:00,2026-03-13 18:10:00,SHORT,23,1,0.024,71017.4,70970.53,TP_FILLED,0.0,1.1249,0.4769,0.648,31.05,-17.35,32.98,0.1849,227.78,3,5
2026-03-15 22:25:00,2026-03-15 22:25:00,LONG,2,1,0.024,71859.81,71911.55,TP_FILLED,0.0,1.2417,0.4832,0.7585,36.46,3.12,54.56,-0.4128,175.74,7,0
2026-03-15 23:35:00,2026-03-15 23:35:00,LONG,4,1,0.024,72458.55,72510.72,TP_FILLED,0.0,1.2521,0.4873,0.7648,50.74,22.885,58.71,-0.6444,279.96,8,0
2026-03-15 23:40:00,2026-03-15 23:40:00,LONG,4,1,0.024,72475.75,72527.93,TP_FILLED,0.0,1.2524,0.4874,0.765,49.99,20.46,59.09,-0.2426,275.76,8,0
2026-03-16 00:45:00,2026-03-16 00:45:00,SHORT,22,1,0.024,72488.35,72531.84,SL_FILLED,0.0,-1.0438,0.9748,-2.0187,37.55,-20.675,53.03,0.091,152.96,9,0
2026-03-16 00:50:00,2026-03-16 00:50:00,LONG,2,1,0.024,72562.34,72614.59,TP_FILLED,0.0,1.2539,0.488,0.7659,36.32,-16.025,55.37,0.1274,141.09,9,0
2026-03-16 03:55:00,2026-03-16 03:55:00,LONG,2,1,0.024,73703.93,73659.71,SL_FILLED,0.0,-1.0613,0.99,-2.0513,30.23,52.935,69.14,-0.2086,271.55,12,0
2026-03-16 06:30:00,2026-03-16 06:30:00,SHORT,23,1,0.024,73680.07,73724.28,SL_FILLED,0.0,-1.061,0.9909,-2.0518,36.61,-14.54,51.93,0.0064,169.69,15,0
2026-03-16 06:35:00,2026-03-16 06:35:00,SHORT,22,1,0.024,73686.37,73730.58,SL_FILLED,0.0,-1.0611,0.9909,-2.052,34.96,-31.15,52.07,0.1443,171.31,15,0
2026-03-16 06:40:00,2026-03-16 06:40:00,LONG,2,1,0.024,73765.92,73814.61,TP_FILLED,0.0,1.1685,0.496,0.6724,33.65,-0.66,54.13,0.0557,162.5,15,0
2026-03-16 14:00:00,2026-03-16 14:00:00,LONG,4,1,0.024,74057.59,74110.91,TP_FILLED,0.0,1.2797,0.498,0.7817,37.85,20.84,57.22,-0.1424,260.47,23,0
2026-03-16 14:05:00,2026-03-16 14:05:00,LONG,4,1,0.024,74174.48,74227.89,TP_FILLED,0.0,1.2817,0.4988,0.7829,37.19,23.575,59.47,0.3632,276.14,23,0
2026-03-16 14:40:00,2026-03-16 14:40:00,SHORT,22,1,0.024,73136.91,73088.64,TP_FILLED,0.0,1.1585,0.4912,0.6673,34.06,-34.475,37.67,-1.3487,348.68,23,0
2026-03-16 14:45:00,2026-03-16 14:45:00,SHORT,22,1,0.024,73107.91,73059.66,TP_FILLED,0.0,1.158,0.491,0.6671,34.68,-39.37,37.27,-1.4051,345.74,23,0
2026-03-16 17:40:00,2026-03-16 17:40:00,LONG,4,1,0.024,73899.21,73854.87,SL_FILLED,0.0,-1.0641,0.9926,-2.0568,25.78,33.57,58.03,0.064,184.18,2,1
2026-03-16 17:50:00,2026-03-16 17:50:00,LONG,4,1,0.024,73898.61,73854.27,SL_FILLED,0.0,-1.0641,0.9926,-2.0567,28.18,30.77,57.6,0.3601,187.53,2,1
2026-03-16 17:55:00,2026-03-16 18:00:00,LONG,4,1,0.024,73906.61,73955.39,TP_FILLED,5.0,1.1707,0.497,0.6737,28.45,30.895,57.8,0.3868,179.6,2,1
2026-03-16 18:05:00,2026-03-16 18:05:00,LONG,4,1,0.024,73929.91,73978.7,TP_FILLED,0.0,1.171,0.4971,0.6739,29.24,28.165,58.36,0.5764,188.34,3,1
2026-03-16 18:45:00,2026-03-16 18:45:00,LONG,4,1,0.024,74159.88,74115.39,SL_FILLED,0.0,-1.0679,0.9961,-2.064,35.1,21.7,59.38,-0.1006,182.77,3,1
2026-03-16 21:50:00,2026-03-16 21:50:00,LONG,2,1,0.024,74470.65,74519.8,TP_FILLED,0.0,1.1796,0.5008,0.6788,31.78,30.845,60.51,0.3268,200.31,6,1
2026-03-16 22:30:00,2026-03-16 22:30:00,LONG,4,1,0.024,74602.64,74656.35,TP_FILLED,0.0,1.2891,0.5017,0.7874,35.94,27.68,58.54,-0.335,199.5,7,1
2026-03-16 22:40:00,2026-03-16 22:40:00,LONG,2,1,0.024,74715.33,74670.5,SL_FILLED,0.0,-1.0759,1.0036,-2.0795,34.87,26.48,60.83,-0.1446,189.87,7,1
2026-03-17 00:55:00,2026-03-17 00:55:00,LONG,4,1,0.024,74985.3,75034.79,TP_FILLED,0.0,1.1878,0.5042,0.6835,19.91,34.485,56.76,0.2222,263.4,9,1
2026-03-17 03:00:00,2026-03-17 03:00:00,SHORT,22,1,0.024,75166.62,75211.72,SL_FILLED,0.0,-1.0824,1.0108,-2.0932,16.75,-31.955,49.78,-0.0165,165.21,12,1
2026-03-17 03:15:00,2026-03-17 03:15:00,SHORT,22,1,0.024,74917.59,74962.54,SL_FILLED,0.0,-1.0788,1.0075,-2.0863,15.39,-48.89,44.42,-0.3618,165.69,12,1
2026-03-17 05:05:00,2026-03-17 05:05:00,SHORT,23,1,0.024,74210.92,74255.45,SL_FILLED,0.0,-1.0686,0.998,-2.0666,37.4,-28.425,39.07,0.3171,180.61,14,1
2026-03-17 05:40:00,2026-03-17 05:40:00,SHORT,23,1,0.024,74117.41,74068.49,TP_FILLED,0.0,1.174,0.4977,0.6763,32.39,-16.015,38.75,-0.5629,159.89,14,1
2026-03-17 06:05:00,2026-03-17 06:05:00,SHORT,23,1,0.024,73932.49,73879.26,TP_FILLED,0.0,1.2776,0.4965,0.7811,35.73,-21.415,37.65,0.048,164.91,15,1
2026-03-17 16:45:00,2026-03-17 16:45:00,SHORT,22,1,0.024,74107.41,74058.5,TP_FILLED,0.0,1.1739,0.4977,0.6762,13.92,-26.965,52.27,-0.2814,189.34,1,2
2026-03-18 18:05:00,2026-03-18 18:05:00,LONG,4,1,0.024,71883.71,71931.15,TP_FILLED,0.0,1.1386,0.4834,0.6553,31.08,36.245,59.11,0.3387,174.73,3,3
2026-03-18 18:15:00,2026-03-18 18:15:00,LONG,4,1,0.024,71839.12,71796.01,SL_FILLED,0.0,-1.0345,0.9649,-1.9994,31.71,37.305,57.39,0.0084,182.45,3,3
2026-03-19 08:05:00,2026-03-19 08:05:00,SHORT,23,1,0.024,70085.21,70127.26,SL_FILLED,0.0,-1.0092,0.9425,-1.9517,39.33,-35.455,39.78,0.0986,232.48,17,3
2026-03-19 08:30:00,2026-03-19 08:30:00,SHORT,23,1,0.024,70040.7,70082.73,SL_FILLED,0.0,-1.0086,0.9419,-1.9505,33.81,-29.08,39.56,-0.1536,167.77,17,3
2026-03-19 10:20:00,2026-03-19 10:20:00,LONG,4,1,0.024,70405.96,70452.43,TP_FILLED,0.0,1.1152,0.4734,0.6418,26.13,27.155,53.88,-0.0947,157.1,19,3
2026-03-19 18:00:00,2026-03-19 18:00:00,LONG,4,1,0.024,69812.72,69770.83,SL_FILLED,0.0,-1.0053,0.9377,-1.943,14.03,26.22,58.23,0.3233,186.14,3,4
2026-03-19 18:15:00,2026-03-19 18:15:00,LONG,4,1,0.024,69790.12,69836.18,TP_FILLED,0.0,1.1055,0.4693,0.6362,15.29,23.755,57.22,-0.0852,180.25,3,4
2026-03-19 22:40:00,2026-03-19 22:40:00,SHORT,22,1,0.024,70007.1,69960.9,TP_FILLED,0.0,1.1089,0.4701,0.6388,18.5,-22.47,39.65,-0.5144,127.19,7,4
2026-03-22 08:55:00,2026-03-22 08:55:00,SHORT,23,1,0.024,68709.17,68750.4,SL_FILLED,0.0,-0.9894,0.924,-1.9134,37.38,-20.59,38.74,0.2588,151.56,17,6
2026-03-22 09:20:00,2026-03-22 09:20:00,SHORT,23,1,0.024,68701.07,68651.6,TP_FILLED,0.0,1.1872,0.4613,0.7258,36.36,-13.595,40.68,-0.1879,152.48,18,6
2026-03-22 23:00:00,2026-03-22 23:00:00,LONG,4,1,0.024,68294.17,68339.24,TP_FILLED,0.0,1.0818,0.4592,0.6225,25.62,46.155,54.86,0.185,209.04,8,0
2026-03-23 02:45:00,2026-03-23 02:45:00,LONG,4,1,0.024,68190.38,68235.39,TP_FILLED,0.0,1.0801,0.4585,0.6216,15.1,26.955,56.33,0.2989,152.24,11,0
2026-03-23 06:40:00,2026-03-23 06:40:00,SHORT,22,1,0.024,68086.01,68041.07,TP_FILLED,0.0,1.0785,0.4572,0.6212,31.92,-21.175,39.33,-1.1628,180.01,15,0
2026-03-23 07:05:00,2026-03-23 07:05:00,SHORT,23,1,0.024,67629.86,67581.17,TP_FILLED,0.0,1.1686,0.4541,0.7145,37.59,-51.94,31.54,-0.087,216.85,16,0
2026-03-23 12:10:00,2026-03-23 12:10:00,LONG,4,1,0.024,70026.3,70072.51,TP_FILLED,0.0,1.1092,0.4709,0.6383,29.84,81.16,59.0,-0.6302,619.34,21,0
2026-03-23 12:55:00,2026-03-23 12:55:00,SHORT,22,1,0.024,70620.56,70573.95,TP_FILLED,0.0,1.1186,0.4743,0.6444,27.24,-28.845,63.72,0.617,310.92,21,0
2026-03-23 13:40:00,2026-03-23 13:40:00,LONG,2,1,0.024,71092.79,71139.71,TP_FILLED,0.0,1.1261,0.4781,0.6481,30.95,50.795,67.39,0.622,246.14,22,0
2026-03-23 14:00:00,2026-03-23 14:00:00,LONG,2,1,0.024,71437.96,71489.39,TP_FILLED,0.0,1.2344,0.4804,0.754,36.18,60.7,70.49,0.572,247.3,23,0
2026-03-23 14:40:00,2026-03-23 14:40:00,LONG,2,1,0.024,71462.15,71419.28,SL_FILLED,0.0,-1.0291,0.9599,-1.9889,39.78,38.185,64.85,-0.2236,302.21,23,0
2026-03-23 14:55:00,2026-03-23 14:55:00,LONG,4,1,0.024,71198.28,71249.54,TP_FILLED,0.0,1.2303,0.4788,0.7515,36.31,24.845,58.77,0.2976,268.78,23,0
2026-03-23 15:35:00,2026-03-23 15:35:00,SHORT,22,1,0.024,70762.98,70716.27,TP_FILLED,0.0,1.1209,0.4752,0.6457,27.74,-26.52,47.96,-0.8077,203.81,0,1
2026-03-23 15:40:00,2026-03-23 15:40:00,SHORT,22,1,0.024,70758.08,70711.37,TP_FILLED,0.0,1.1208,0.4752,0.6456,26.83,-34.705,47.88,-0.6421,207.87,0,1
2026-03-23 15:45:00,2026-03-23 15:45:00,SHORT,22,1,0.024,70632.06,70585.45,TP_FILLED,0.0,1.1188,0.4743,0.6445,26.59,-44.08,45.62,-0.2788,211.34,0,1
2026-03-23 15:50:00,2026-03-23 15:50:00,SHORT,22,1,0.024,70787.18,70740.46,TP_FILLED,0.0,1.1213,0.4754,0.6459,26.63,-43.64,48.74,-0.7741,241.86,0,1
2026-03-23 17:50:00,2026-03-23 17:50:00,LONG,4,1,0.024,70970.4,71017.24,TP_FILLED,0.0,1.1242,0.4772,0.6469,18.45,30.795,56.36,0.7983,193.05,2,1
2026-03-23 18:20:00,2026-03-23 18:20:00,LONG,4,1,0.024,70943.9,70901.34,SL_FILLED,0.0,-1.0216,0.9529,-1.9745,19.25,29.355,54.63,-0.1509,176.04,3,1
2026-03-23 18:35:00,2026-03-23 18:35:00,LONG,4,1,0.024,71029.8,71076.68,TP_FILLED,0.0,1.1251,0.4776,0.6475,17.45,23.545,56.04,0.0874,178.48,3,1
2026-03-23 18:45:00,2026-03-23 18:45:00,LONG,4,1,0.024,71006.8,71053.66,TP_FILLED,0.0,1.1247,0.4775,0.6473,17.85,21.245,55.39,0.2114,155.72,3,1
2026-03-23 18:50:00,2026-03-23 18:50:00,LONG,4,1,0.024,71085.79,71043.14,SL_FILLED,0.0,-1.0236,0.9548,-1.9785,18.74,24.55,57.05,0.2481,153.67,3,1
2026-03-23 19:00:00,2026-03-23 19:00:00,LONG,4,1,0.024,71026.6,71073.47,TP_FILLED,0.0,1.1251,0.4776,0.6474,19.22,26.515,55.38,0.1235,151.37,4,1
2026-03-23 19:05:00,2026-03-23 19:05:00,LONG,4,1,0.024,71075.59,71122.5,TP_FILLED,0.0,1.1258,0.4779,0.6479,19.5,32.575,56.5,-0.0822,173.61,4,1
2026-03-24 14:15:00,2026-03-24 14:15:00,SHORT,23,1,0.024,69836.98,69790.89,TP_FILLED,0.0,1.1062,0.469,0.6372,31.03,-52.48,30.06,-0.2256,252.57,23,1
2026-03-24 14:40:00,2026-03-24 14:40:00,SHORT,23,1,0.024,69808.08,69762.01,TP_FILLED,0.0,1.1058,0.4688,0.637,32.6,-56.32,33.77,-0.0954,259.32,23,1
2026-03-24 15:15:00,2026-03-24 15:15:00,SHORT,23,1,0.024,69935.09,69888.94,TP_FILLED,0.0,1.1078,0.4697,0.6381,31.79,-38.35,40.54,0.0831,260.26,0,2
2026-03-24 17:35:00,2026-03-24 17:35:00,SHORT,23,1,0.024,69107.71,69057.95,TP_FILLED,0.0,1.1942,0.4641,0.7301,36.06,-48.365,33.54,0.0465,189.03,2,2
2026-03-24 21:00:00,2026-03-24 21:00:00,LONG,2,1,0.024,70059.49,70105.73,TP_FILLED,0.0,1.1097,0.4711,0.6386,31.66,21.725,62.56,0.0729,171.98,6,2
2026-03-24 21:30:00,2026-03-24 21:30:00,LONG,4,1,0.024,70015.3,70061.51,TP_FILLED,0.0,1.109,0.4708,0.6382,32.75,30.44,58.6,-0.1506,196.19,6,2
2026-03-24 21:35:00,2026-03-24 21:35:00,LONG,4,1,0.024,70029.5,70075.72,TP_FILLED,0.0,1.1093,0.4709,0.6384,33.01,37.88,58.93,0.2324,177.76,6,2
2026-03-24 22:45:00,2026-03-24 22:45:00,LONG,2,1,0.024,70241.38,70287.73,TP_FILLED,0.0,1.1126,0.4723,0.6403,34.49,9.095,57.57,-0.1446,156.67,7,2
